plot_id,season,site_id,site_name,region,variety,treatment,replicate,rainfall_mm,growing_degree_days,disease_pressure_index,stand_count_per_m2,lodging_pct,yield_t_ha
P01586,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Untreated Check,2,518.8,2480.0,29.3,8.13,2.7,9.48
P01587,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Untreated Check,3,518.8,2480.0,33.7,7.72,1.8,9.37
P01588,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Untreated Check,4,518.8,2480.0,38.4,7.97,3.8,10.04
P01589,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,1,518.8,2480.0,14.9,7.86,6.9,10.16
P01590,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,2,518.8,2480.0,13.4,7.57,2.4,9.27
P01591,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,3,518.8,2480.0,13.3,7.17,1.5,9.78
P01592,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Alpha,4,518.8,2480.0,15.0,7.46,7.6,9.11
P01593,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,1,518.8,2480.0,5.8,8.08,6.8,9.91
P01594,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,2,518.8,2480.0,5.9,7.68,4.1,9.24
P01595,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,3,518.8,2480.0,5.9,8.08,2.9,9.13
P01596,2025,S03,River Bend Station,Central Valley,CL-Cinder 07,Programme Bravo,4,518.8,2480.0,6.5,7.69,1.8,9.27
P01597,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,1,518.8,2480.0,29.4,7.87,10.9,10.35
P01598,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,2,518.8,2480.0,32.0,7.35,4.5,11.0
P01599,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,3,518.8,2480.0,31.2,7.46,6.2,10.45
P01600,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Untreated Check,4,518.8,2480.0,35.6,8.13,4.4,10.25
P01601,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,1,518.8,2480.0,14.0,8.23,4.6,10.63
P01602,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,2,518.8,2480.0,14.1,7.69,2.7,10.53
P01603,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,3,518.8,2480.0,15.1,7.55,1.6,10.52
P01604,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Alpha,4,518.8,2480.0,17.5,7.75,2.4,10.55
P01605,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,1,518.8,2480.0,5.7,7.68,1.1,10.54
P01606,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,2,518.8,2480.0,6.3,8.04,1.7,11.15
P01607,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,3,518.8,2480.0,5.4,7.46,1.8,10.99
P01608,2025,S03,River Bend Station,Central Valley,CL-Delta 12,Programme Bravo,4,518.8,2480.0,6.1,7.67,2.7,11.13
P01609,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,1,518.8,2480.0,29.9,8.07,4.8,10.37
P01610,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,2,518.8,2480.0,28.2,8.06,4.9,11.47
P01611,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,3,518.8,2480.0,29.4,8.1,1.8,10.69
P01612,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Untreated Check,4,518.8,2480.0,35.1,8.43,7.9,10.25
P01613,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,1,518.8,2480.0,14.3,7.71,1.8,11.49
P01614,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,2,518.8,2480.0,12.9,7.82,1.4,11.45
P01615,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,3,518.8,2480.0,13.9,8.06,8.5,11.83
P01616,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Alpha,4,518.8,2480.0,13.6,7.4,1.9,11.23
P01617,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,1,518.8,2480.0,6.3,7.52,4.2,11.37
P01618,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,2,518.8,2480.0,5.8,7.94,0.7,11.15
P01619,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,3,518.8,2480.0,5.7,7.7,2.8,11.93
P01620,2025,S03,River Bend Station,Central Valley,CL-Ember 33,Programme Bravo,4,518.8,2480.0,6.5,7.46,2.1,11.8
P01621,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,1,643.4,2558.0,31.2,7.42,6.7,10.58
P01622,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,2,643.4,2558.0,34.4,7.97,8.4,10.06
P01623,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,3,643.4,2558.0,43.4,8.0,9.0,10.35
P01624,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Untreated Check,4,643.4,2558.0,32.9,7.43,9.2,10.43
P01625,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,1,643.4,2558.0,17.2,8.25,6.4,10.86
P01626,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,2,643.4,2558.0,16.7,7.71,1.3,10.45
P01627,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,3,643.4,2558.0,15.6,7.62,4.6,10.3
P01628,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Alpha,4,643.4,2558.0,14.7,7.29,0.8,10.44
P01629,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,1,643.4,2558.0,6.0,7.79,6.9,11.2
P01630,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,2,643.4,2558.0,7.1,7.77,2.0,11.18
P01631,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,3,643.4,2558.0,6.8,8.27,1.5,11.46
P01632,2025,S04,Lakeview Station,Central Valley,CL-Aurora 21,Programme Bravo,4,643.4,2558.0,7.6,7.35,0.6,11.01
P01633,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,1,643.4,2558.0,34.5,7.44,3.8,11.27
P01634,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,2,643.4,2558.0,35.9,7.74,1.9,12.38
P01635,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,3,643.4,2558.0,42.6,7.37,4.1,11.33
P01636,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Untreated Check,4,643.4,2558.0,37.8,7.19,5.7,12.16
P01637,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,1,643.4,2558.0,17.6,8.03,2.8,11.67
P01638,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,2,643.4,2558.0,18.3,8.32,1.6,11.09
P01639,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,3,643.4,2558.0,18.5,7.33,5.4,11.82
P01640,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Alpha,4,643.4,2558.0,16.7,8.19,4.4,11.81
P01641,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,1,643.4,2558.0,6.7,7.72,2.9,11.85
P01642,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,2,643.4,2558.0,7.1,7.47,2.2,11.81
P01643,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,3,643.4,2558.0,6.4,7.44,6.0,12.16
P01644,2025,S04,Lakeview Station,Central Valley,CL-Beacon 44,Programme Bravo,4,643.4,2558.0,7.0,8.06,2.0,11.53
P01645,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,1,643.4,2558.0,32.4,8.66,4.3,10.07
P01646,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,2,643.4,2558.0,35.9,7.41,3.1,9.89
P01647,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,3,643.4,2558.0,34.3,7.62,2.5,9.51
P01648,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Untreated Check,4,643.4,2558.0,32.6,8.2,1.8,9.61
P01649,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,1,643.4,2558.0,15.4,7.66,10.1,10.23
P01650,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,2,643.4,2558.0,15.6,7.78,2.0,10.13
P01651,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,3,643.4,2558.0,13.9,7.92,4.3,10.76
P01652,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Alpha,4,643.4,2558.0,16.3,7.77,3.0,9.59
P01653,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,1,643.4,2558.0,6.7,7.97,3.3,10.18
P01654,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,2,643.4,2558.0,5.8,7.81,3.1,9.9
P01655,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,3,643.4,2558.0,8.4,7.59,5.8,10.96
P01656,2025,S04,Lakeview Station,Central Valley,CL-Cinder 07,Programme Bravo,4,643.4,2558.0,6.9,8.16,2.1,10.37
P01657,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,1,643.4,2558.0,33.2,8.26,5.6,11.28
P01658,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,2,643.4,2558.0,42.2,7.89,3.4,10.54
P01659,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,3,643.4,2558.0,40.7,7.68,2.3,10.67
P01660,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Untreated Check,4,643.4,2558.0,33.2,7.32,3.6,11.77
P01661,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,1,643.4,2558.0,17.4,7.47,1.9,11.74
P01662,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,2,643.4,2558.0,16.1,7.62,2.7,11.77
P01663,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,3,643.4,2558.0,15.9,7.08,3.2,10.76
P01664,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Alpha,4,643.4,2558.0,14.7,8.18,3.1,10.45
P01665,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,1,643.4,2558.0,6.6,8.31,3.3,11.94
P01666,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,2,643.4,2558.0,8.4,8.09,6.3,11.26
P01667,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,3,643.4,2558.0,6.4,7.92,6.5,11.26
P01668,2025,S04,Lakeview Station,Central Valley,CL-Delta 12,Programme Bravo,4,643.4,2558.0,7.0,7.91,0.9,12.11
P01669,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Untreated Check,1,643.4,2558.0,41.1,7.59,4.7,11.41
P01670,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Untreated Check,2,643.4,2558.0,39.8,7.22,2.2,11.25
P01671,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Untreated Check,3,643.4,2558.0,38.2,7.97,6.2,11.32
P01672,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Untreated Check,4,643.4,2558.0,35.9,8.04,2.5,11.19
P01673,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Alpha,1,643.4,2558.0,15.4,8.34,4.7,11.78
P01674,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Alpha,2,643.4,2558.0,17.1,7.79,1.8,11.87
P01675,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Alpha,3,643.4,2558.0,19.4,7.71,4.8,11.36
P01676,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Alpha,4,643.4,2558.0,16.4,7.38,1.1,12.03
P01677,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Bravo,1,643.4,2558.0,6.6,7.99,1.0,12.53
P01678,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Bravo,2,643.4,2558.0,8.4,7.86,7.5,11.87
P01679,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Bravo,3,643.4,2558.0,7.5,7.69,2.6,12.94
P01680,2025,S04,Lakeview Station,Central Valley,CL-Ember 33,Programme Bravo,4,643.4,2558.0,7.1,7.74,1.4,12.3
P01681,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Untreated Check,1,639.8,2683.0,30.0,7.86,2.4,8.83
P01682,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Untreated Check,2,639.8,2683.0,33.3,7.7,4.2,9.76
P01683,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Untreated Check,3,639.8,2683.0,32.4,7.44,3.6,9.37
P01684,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Untreated Check,4,639.8,2683.0,32.7,7.76,2.3,9.88
P01685,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Alpha,1,639.8,2683.0,13.9,7.4,3.6,8.62
P01686,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Alpha,2,639.8,2683.0,14.9,7.7,2.6,9.88
P01687,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Alpha,3,639.8,2683.0,14.4,7.59,7.1,9.85
P01688,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Alpha,4,639.8,2683.0,16.1,7.94,1.7,9.47
P01689,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Bravo,1,639.8,2683.0,6.6,7.87,4.0,9.76
P01690,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Bravo,2,639.8,2683.0,6.5,7.9,1.9,9.97
P01691,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Bravo,3,639.8,2683.0,5.9,8.39,2.8,9.39
P01692,2025,S05,Sandhill Station,Eastern Belt,CL-Aurora 21,Programme Bravo,4,639.8,2683.0,6.5,7.75,5.1,10.15
P01693,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Untreated Check,1,639.8,2683.0,33.0,7.79,3.7,11.16
P01694,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Untreated Check,2,639.8,2683.0,33.3,8.09,2.9,9.88
P01695,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Untreated Check,3,639.8,2683.0,33.8,7.85,11.4,11.23
P01696,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Untreated Check,4,639.8,2683.0,31.9,8.05,1.6,10.52
P01697,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Alpha,1,639.8,2683.0,13.0,7.41,1.2,9.64
P01698,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Alpha,2,639.8,2683.0,15.4,8.37,5.2,10.88
P01699,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Alpha,3,639.8,2683.0,10.0,8.05,0.9,11.59
P01700,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Alpha,4,639.8,2683.0,15.7,7.57,4.7,11.0
P01701,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Bravo,1,639.8,2683.0,5.9,7.73,2.7,10.48
P01702,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Bravo,2,639.8,2683.0,6.0,8.07,0.4,9.84
P01703,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Bravo,3,639.8,2683.0,6.7,7.52,6.1,10.35
P01704,2025,S05,Sandhill Station,Eastern Belt,CL-Beacon 44,Programme Bravo,4,639.8,2683.0,7.0,7.91,0.6,11.88
P01705,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Untreated Check,1,639.8,2683.0,32.2,7.54,9.0,8.4
P01706,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Untreated Check,2,639.8,2683.0,35.5,7.41,5.9,8.53
P01707,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Untreated Check,3,639.8,2683.0,34.7,8.28,10.3,8.97
P01708,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Untreated Check,4,639.8,2683.0,28.0,8.0,1.7,8.56
P01709,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Alpha,1,639.8,2683.0,16.0,7.97,3.4,9.43
P01710,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Alpha,2,639.8,2683.0,15.4,8.14,3.6,9.6
P01711,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Alpha,3,639.8,2683.0,15.4,7.57,4.4,9.19
P01712,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Alpha,4,639.8,2683.0,15.0,7.63,2.0,9.61
P01713,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,1,639.8,2683.0,6.3,7.93,4.3,9.54
P01714,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,2,639.8,2683.0,6.9,8.25,1.5,9.3
P01715,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,3,639.8,2683.0,6.6,7.38,2.2,8.82
P01716,2025,S05,Sandhill Station,Eastern Belt,CL-Cinder 07,Programme Bravo,4,639.8,2683.0,7.2,7.89,2.0,9.31
P01717,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,1,639.8,2683.0,28.3,8.28,4.6,9.93
P01718,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,2,639.8,2683.0,28.8,7.72,1.7,9.31
P01719,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,3,639.8,2683.0,32.3,8.28,2.0,9.3
P01720,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Untreated Check,4,639.8,2683.0,29.3,8.06,3.2,9.32
P01721,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,1,639.8,2683.0,16.8,7.66,2.5,10.43
P01722,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,2,639.8,2683.0,16.1,8.29,4.4,10.83
P01723,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,3,639.8,2683.0,13.5,8.03,3.9,9.55
P01724,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Alpha,4,639.8,2683.0,15.9,7.44,1.1,10.66
P01725,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,1,639.8,2683.0,5.5,8.19,3.6,10.1
P01726,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,2,639.8,2683.0,7.1,8.04,4.7,10.18
P01727,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,3,639.8,2683.0,6.0,7.71,0.6,10.3
P01728,2025,S05,Sandhill Station,Eastern Belt,CL-Delta 12,Programme Bravo,4,639.8,2683.0,6.8,7.89,2.1,10.52
P01729,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,1,639.8,2683.0,30.9,7.74,3.9,10.53
P01730,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,2,639.8,2683.0,31.7,8.21,2.0,11.07
P01731,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,3,639.8,2683.0,32.9,7.56,5.6,9.96
P01732,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Untreated Check,4,639.8,2683.0,34.3,8.07,3.6,10.96
P01733,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,1,639.8,2683.0,15.6,7.82,3.2,11.16
P01734,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,2,639.8,2683.0,12.4,7.77,5.4,11.0
P01735,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,3,639.8,2683.0,15.6,8.15,2.5,10.35
P01736,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Alpha,4,639.8,2683.0,12.2,7.91,4.5,10.48
P01737,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,1,639.8,2683.0,6.0,7.87,2.3,10.77
P01738,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,2,639.8,2683.0,7.8,7.67,17.1,11.68
P01739,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,3,639.8,2683.0,6.7,8.21,3.1,10.86
P01740,2025,S05,Sandhill Station,Eastern Belt,CL-Ember 33,Programme Bravo,4,639.8,2683.0,7.0,8.29,3.6,11.01
P01741,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,1,416.5,2458.0,43.5,7.84,7.1,8.64
P01742,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,2,416.5,2458.0,41.6,7.53,6.5,8.49
P01743,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,3,416.5,2458.0,42.9,8.03,6.4,8.53
P01744,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Untreated Check,4,416.5,2458.0,44.6,8.15,4.8,8.83
P01745,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,1,416.5,2458.0,18.8,8.07,5.4,9.26
P01746,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,2,416.5,2458.0,23.7,7.91,4.7,8.46
P01747,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,3,416.5,2458.0,19.1,7.83,3.1,10.0
P01748,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Alpha,4,416.5,2458.0,21.3,7.14,12.9,9.06
P01749,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,1,416.5,2458.0,9.3,8.42,3.3,8.27
P01750,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,2,416.5,2458.0,9.0,8.05,3.6,9.08
P01751,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,3,416.5,2458.0,11.2,8.11,1.6,9.38
P01752,2025,S06,High Plains Station,Eastern Belt,CL-Aurora 21,Programme Bravo,4,416.5,2458.0,9.8,8.11,3.0,9.5
P01753,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,1,416.5,2458.0,53.5,8.05,4.0,9.97
P01754,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,2,416.5,2458.0,52.5,7.26,7.0,9.56
P01755,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,3,416.5,2458.0,51.9,7.97,5.4,9.76
P01756,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Untreated Check,4,416.5,2458.0,40.8,7.34,4.2,9.53
P01757,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,1,416.5,2458.0,24.0,7.31,1.4,9.63
P01758,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,2,416.5,2458.0,24.7,7.48,2.2,9.51
P01759,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,3,416.5,2458.0,19.1,7.66,2.4,10.61
P01760,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Alpha,4,416.5,2458.0,20.6,7.66,2.3,9.6
P01761,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,1,416.5,2458.0,8.1,7.58,4.3,10.77
P01762,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,2,416.5,2458.0,9.5,7.72,2.9,9.91
P01763,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,3,416.5,2458.0,9.8,7.58,3.1,10.02
P01764,2025,S06,High Plains Station,Eastern Belt,CL-Beacon 44,Programme Bravo,4,416.5,2458.0,7.5,7.7,1.8,10.13
P01765,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,1,416.5,2458.0,46.0,7.83,3.3,8.26
P01766,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,2,416.5,2458.0,47.8,7.66,4.2,8.24
P01767,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,3,416.5,2458.0,49.3,7.58,2.8,7.65
P01768,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Untreated Check,4,416.5,2458.0,45.2,7.74,5.8,7.57
P01769,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,1,416.5,2458.0,21.9,7.86,2.0,8.35
P01770,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,2,416.5,2458.0,19.9,7.51,2.2,8.68
P01771,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,3,416.5,2458.0,19.6,8.21,3.1,7.9
P01772,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Alpha,4,416.5,2458.0,17.9,7.78,2.7,8.38
P01773,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,1,416.5,2458.0,9.8,7.24,1.8,7.99
P01774,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,2,416.5,2458.0,10.7,8.16,2.7,8.28
P01775,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,3,416.5,2458.0,10.4,8.29,1.6,8.16
P01776,2025,S06,High Plains Station,Eastern Belt,CL-Cinder 07,Programme Bravo,4,416.5,2458.0,8.5,7.92,1.2,8.37
P01777,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,1,416.5,2458.0,43.0,8.66,4.0,9.33
P01778,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,2,416.5,2458.0,51.1,8.09,3.1,9.2
P01779,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,3,416.5,2458.0,51.1,7.94,7.3,8.43
P01780,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Untreated Check,4,416.5,2458.0,47.8,7.92,2.9,9.29
P01781,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,1,416.5,2458.0,20.1,7.28,1.9,9.71
P01782,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,2,416.5,2458.0,20.9,7.78,2.1,10.59
P01783,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,3,416.5,2458.0,18.3,7.68,5.1,9.35
P01784,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Alpha,4,416.5,2458.0,23.1,7.29,2.9,10.19
P01785,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Bravo,1,416.5,2458.0,8.5,7.37,4.0,9.76
P01786,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Bravo,2,416.5,2458.0,9.3,7.76,1.7,9.3
P01787,2025,S06,High Plains Station,Eastern Belt,CL-Delta 12,Programme Bravo,3,416.5,2458.0,9.5,7.79,3.8,10.32
